,period,respondent,respondent-name,fueltype,type-name,value,value-units
7512,2023-09-18T09,CAL,California,SUN,Solar,-35,megawatthours
7513,2023-09-18T10,CAL,California,SUN,Solar,-35,megawatthours
7514,2023-09-18T11,CAL,California,SUN,Solar,-35,megawatthours
7515,2023-09-18T12,CAL,California,SUN,Solar,-34,megawatthours
7516,2023-09-18T13,CAL,California,SUN,Solar,-34,megawatthours
7517,2023-09-18T14,CAL,California,SUN,Solar,171,megawatthours
7518,2023-09-18T15,CAL,California,SUN,Solar,4531,megawatthours
7519,2023-09-18T16,CAL,California,SUN,Solar,11054,megawatthours
7520,2023-09-18T17,CAL,California,SUN,Solar,13757,megawatthours
7521,2023-09-18T18,CAL,California,SUN,Solar,14899,megawatthours
7522,2023-09-18T19,CAL,California,SUN,Solar,15403,megawatthours
7523,2023-09-18T20,CAL,California,SUN,Solar,15767,megawatthours
7524,2023-09-18T21,CAL,California,SUN,Solar,15842,megawatthours
7525,2023-09-18T22,CAL,California,SUN,Solar,15903,megawatthours
7526,2023-09-18T23,CAL,California,SUN,Solar,15430,megawatthours
7527,2023-09-19T00,CAL,California,SUN,Solar,13670,megawatthours
7528,2023-09-19T01,CAL,California,SUN,Solar,8406,megawatthours
7529,2023-09-19T02,CAL,California,SUN,Solar,1359,megawatthours
7530,2023-09-19T03,CAL,California,SUN,Solar,-28,megawatthours
7531,2023-09-19T04,CAL,California,SUN,Solar,-38,megawatthours
7532,2023-09-19T05,CAL,California,SUN,Solar,-36,megawatthours
7533,2023-09-19T06,CAL,California,SUN,Solar,-36,megawatthours
7534,2023-09-19T07,CAL,California,SUN,Solar,-37,megawatthours
7535,2023-09-19T08,CAL,California,SUN,Solar,-37,megawatthours
7536,2023-09-19T09,CAL,California,SUN,Solar,-37,megawatthours
7537,2023-09-19T10,CAL,California,SUN,Solar,-37,megawatthours
7538,2023-09-19T11,CAL,California,SUN,Solar,-37,megawatthours
7539,2023-09-19T12,CAL,California,SUN,Solar,-37,megawatthours
7540,2023-09-19T13,CAL,California,SUN,Solar,-37,megawatthours
7541,2023-09-19T14,CAL,California,SUN,Solar,149,megawatthours
7542,2023-09-19T15,CAL,California,SUN,Solar,4463,megawatthours
7543,2023-09-19T16,CAL,California,SUN,Solar,11161,megawatthours
7544,2023-09-19T17,CAL,California,SUN,Solar,14174,megawatthours
7545,2023-09-19T18,CAL,California,SUN,Solar,15552,megawatthours
7546,2023-09-19T19,CAL,California,SUN,Solar,15842,megawatthours
7547,2023-09-19T20,CAL,California,SUN,Solar,16219,megawatthours
7548,2023-09-19T21,CAL,California,SUN,Solar,16197,megawatthours
7549,2023-09-19T22,CAL,California,SUN,Solar,16072,megawatthours
7550,2023-09-19T23,CAL,California,SUN,Solar,15583,megawatthours
7551,2023-09-20T00,CAL,California,SUN,Solar,14036,megawatthours
7552,2023-09-20T01,CAL,California,SUN,Solar,8247,megawatthours
7553,2023-09-20T02,CAL,California,SUN,Solar,1247,megawatthours
7554,2023-09-20T03,CAL,California,SUN,Solar,9,megawatthours
7555,2023-09-20T04,CAL,California,SUN,Solar,-46,megawatthours
7556,2023-09-20T05,CAL,California,SUN,Solar,-44,megawatthours
7557,2023-09-20T06,CAL,California,SUN,Solar,-44,megawatthours
7558,2023-09-20T07,CAL,California,SUN,Solar,-44,megawatthours
7559,2023-09-20T08,CAL,California,SUN,Solar,-43,megawatthours
7560,2023-09-20T09,CAL,California,SUN,Solar,-41,megawatthours
7561,2023-09-20T10,CAL,California,SUN,Solar,-44,megawatthours
7562,2023-09-20T11,CAL,California,SUN,Solar,-44,megawatthours
7563,2023-09-20T12,CAL,California,SUN,Solar,-44,megawatthours
7564,2023-09-20T13,CAL,California,SUN,Solar,-44,megawatthours
7565,2023-09-20T14,CAL,California,SUN,Solar,81,megawatthours
7566,2023-09-20T15,CAL,California,SUN,Solar,4011,megawatthours
7567,2023-09-20T16,CAL,California,SUN,Solar,10979,megawatthours
7568,2023-09-20T17,CAL,California,SUN,Solar,14474,megawatthours
7569,2023-09-20T18,CAL,California,SUN,Solar,15350,megawatthours
7570,2023-09-20T19,CAL,California,SUN,Solar,15696,megawatthours
7571,2023-09-20T20,CAL,California,SUN,Solar,15572,megawatthours
7572,2023-09-20T21,CAL,California,SUN,Solar,15349,megawatthours
7573,2023-09-20T22,CAL,California,SUN,Solar,15153,megawatthours
7574,2023-09-20T23,CAL,California,SUN,Solar,14613,megawatthours
7575,2023-09-21T00,CAL,California,SUN,Solar,13116,megawatthours
7576,2023-09-21T01,CAL,California,SUN,Solar,7748,megawatthours
7577,2023-09-21T02,CAL,California,SUN,Solar,1300,megawatthours
7578,2023-09-21T03,CAL,California,SUN,Solar,27,megawatthours
7579,2023-09-21T04,CAL,California,SUN,Solar,-26,megawatthours
7580,2023-09-21T05,CAL,California,SUN,Solar,-34,megawatthours
7581,2023-09-21T06,CAL,California,SUN,Solar,-33,megawatthours
7582,2023-09-21T07,CAL,California,SUN,Solar,-33,megawatthours
7583,2023-09-21T08,CAL,California,SUN,Solar,-33,megawatthours
7584,2023-09-21T09,CAL,California,SUN,Solar,-33,megawatthours
7585,2023-09-21T10,CAL,California,SUN,Solar,-33,megawatthours
7586,2023-09-21T11,CAL,California,SUN,Solar,-33,megawatthours
7587,2023-09-21T12,CAL,California,SUN,Solar,-34,megawatthours
7588,2023-09-21T13,CAL,California,SUN,Solar,-33,megawatthours
7589,2023-09-21T14,CAL,California,SUN,Solar,116,megawatthours
7590,2023-09-21T15,CAL,California,SUN,Solar,4109,megawatthours
7591,2023-09-21T16,CAL,California,SUN,Solar,11202,megawatthours
7592,2023-09-21T17,CAL,California,SUN,Solar,14536,megawatthours
7593,2023-09-21T18,CAL,California,SUN,Solar,15590,megawatthours
7594,2023-09-21T19,CAL,California,SUN,Solar,15788,megawatthours
7595,2023-09-21T20,CAL,California,SUN,Solar,15940,megawatthours
7596,2023-09-21T21,CAL,California,SUN,Solar,16003,megawatthours
7597,2023-09-21T22,CAL,California,SUN,Solar,15437,megawatthours
7598,2023-09-21T23,CAL,California,SUN,Solar,14562,megawatthours
7599,2023-09-22T00,CAL,California,SUN,Solar,13185,megawatthours
7600,2023-09-22T01,CAL,California,SUN,Solar,7585,megawatthours
7601,2023-09-22T02,CAL,California,SUN,Solar,1148,megawatthours
7602,2023-09-22T03,CAL,California,SUN,Solar,13,megawatthours
7603,2023-09-22T04,CAL,California,SUN,Solar,-33,megawatthours
7604,2023-09-22T05,CAL,California,SUN,Solar,-31,megawatthours
7605,2023-09-22T06,CAL,California,SUN,Solar,-30,megawatthours
7606,2023-09-22T07,CAL,California,SUN,Solar,-31,megawatthours
7607,2023-09-22T08,CAL,California,SUN,Solar,-31,megawatthours
7608,2023-09-22T09,CAL,California,SUN,Solar,-31,megawatthours
7609,2023-09-22T10,CAL,California,SUN,Solar,-30,megawatthours
7610,2023-09-22T11,CAL,California,SUN,Solar,-30,megawatthours
7611,2023-09-22T12,CAL,California,SUN,Solar,-31,megawatthours
7612,2023-09-22T13,CAL,California,SUN,Solar,-31,megawatthours
7613,2023-09-22T14,CAL,California,SUN,Solar,47,megawatthours
7614,2023-09-22T15,CAL,California,SUN,Solar,2941,megawatthours
7615,2023-09-22T16,CAL,California,SUN,Solar,8498,megawatthours
7616,2023-09-22T17,CAL,California,SUN,Solar,11845,megawatthours
7617,2023-09-22T18,CAL,California,SUN,Solar,12570,megawatthours
7618,2023-09-22T19,CAL,California,SUN,Solar,13132,megawatthours
7619,2023-09-22T20,CAL,California,SUN,Solar,13010,megawatthours
7620,2023-09-22T21,CAL,California,SUN,Solar,12219,megawatthours
7621,2023-09-22T22,CAL,California,SUN,Solar,10705,megawatthours
7622,2023-09-22T23,CAL,California,SUN,Solar,8526,megawatthours
7623,2023-09-23T00,CAL,California,SUN,Solar,6399,megawatthours
7624,2023-09-23T01,CAL,California,SUN,Solar,3173,megawatthours
7625,2023-09-23T02,CAL,California,SUN,Solar,507,megawatthours
7626,2023-09-23T03,CAL,California,SUN,Solar,-21,megawatthours
7627,2023-09-23T04,CAL,California,SUN,Solar,-18,megawatthours
7628,2023-09-23T05,CAL,California,SUN,Solar,-16,megawatthours
7629,2023-09-23T06,CAL,California,SUN,Solar,-16,megawatthours
7630,2023-09-23T07,CAL,California,SUN,Solar,-17,megawatthours
7631,2023-09-23T08,CAL,California,SUN,Solar,-16,megawatthours
7632,2023-09-23T09,CAL,California,SUN,Solar,-16,megawatthours
7633,2023-09-23T10,CAL,California,SUN,Solar,-16,megawatthours
7634,2023-09-23T11,CAL,California,SUN,Solar,-16,megawatthours
7635,2023-09-23T12,CAL,California,SUN,Solar,-16,megawatthours
7636,2023-09-23T13,CAL,California,SUN,Solar,-16,megawatthours
7637,2023-09-23T14,CAL,California,SUN,Solar,10,megawatthours
7638,2023-09-23T15,CAL,California,SUN,Solar,2041,megawatthours
7639,2023-09-23T16,CAL,California,SUN,Solar,7691,megawatthours
7640,2023-09-23T17,CAL,California,SUN,Solar,12097,megawatthours
7641,2023-09-23T18,CAL,California,SUN,Solar,13700,megawatthours
7642,2023-09-23T19,CAL,California,SUN,Solar,14576,megawatthours
7643,2023-09-23T20,CAL,California,SUN,Solar,14981,megawatthours
7644,2023-09-23T21,CAL,California,SUN,Solar,15115,megawatthours
7645,2023-09-23T22,CAL,California,SUN,Solar,15182,megawatthours
7646,2023-09-23T23,CAL,California,SUN,Solar,14880,megawatthours
7647,2023-09-24T00,CAL,California,SUN,Solar,13316,megawatthours
7648,2023-09-24T01,CAL,California,SUN,Solar,7400,megawatthours
7649,2023-09-24T02,CAL,California,SUN,Solar,934,megawatthours
7650,2023-09-24T03,CAL,California,SUN,Solar,-17,megawatthours
7651,2023-09-24T04,CAL,California,SUN,Solar,-19,megawatthours
7652,2023-09-24T05,CAL,California,SUN,Solar,-17,megawatthours
7653,2023-09-24T06,CAL,California,SUN,Solar,-17,megawatthours
7654,2023-09-24T07,CAL,California,SUN,Solar,-17,megawatthours
7655,2023-09-24T08,CAL,California,SUN,Solar,-16,megawatthours
7656,2023-09-24T09,CAL,California,SUN,Solar,-16,megawatthours
7657,2023-09-24T10,CAL,California,SUN,Solar,-16,megawatthours
7658,2023-09-24T11,CAL,California,SUN,Solar,-16,megawatthours
7659,2023-09-24T12,CAL,California,SUN,Solar,-16,megawatthours
7660,2023-09-24T13,CAL,California,SUN,Solar,-16,megawatthours
7661,2023-09-24T14,CAL,California,SUN,Solar,134,megawatthours
7662,2023-09-24T15,CAL,California,SUN,Solar,4396,megawatthours
7663,2023-09-24T16,CAL,California,SUN,Solar,11609,megawatthours
7664,2023-09-24T17,CAL,California,SUN,Solar,14405,megawatthours
7665,2023-09-24T18,CAL,California,SUN,Solar,15038,megawatthours
7666,2023-09-24T19,CAL,California,SUN,Solar,15506,megawatthours
7667,2023-09-24T20,CAL,California,SUN,Solar,15633,megawatthours
7668,2023-09-24T21,CAL,California,SUN,Solar,15653,megawatthours
7669,2023-09-24T22,CAL,California,SUN,Solar,15709,megawatthours
7670,2023-09-24T23,CAL,California,SUN,Solar,15229,megawatthours
7671,2023-09-25T00,CAL,California,SUN,Solar,13531,megawatthours
7672,2023-09-25T01,CAL,California,SUN,Solar,7380,megawatthours
7673,2023-09-25T02,CAL,California,SUN,Solar,922,megawatthours
7674,2023-09-25T03,CAL,California,SUN,Solar,59,megawatthours
7675,2023-09-25T04,CAL,California,SUN,Solar,-16,megawatthours
7676,2023-09-25T05,CAL,California,SUN,Solar,-15,megawatthours
7677,2023-09-25T06,CAL,California,SUN,Solar,-14,megawatthours
7678,2023-09-25T07,CAL,California,SUN,Solar,-14,megawatthours
7679,2023-09-25T08,CAL,California,SUN,Solar,-14,megawatthours
7680,2023-09-25T09,CAL,California,SUN,Solar,-14,megawatthours
7681,2023-09-25T10,CAL,California,SUN,Solar,-14,megawatthours
7682,2023-09-25T11,CAL,California,SUN,Solar,-14,megawatthours
7683,2023-09-25T12,CAL,California,SUN,Solar,-14,megawatthours
7684,2023-09-25T13,CAL,California,SUN,Solar,-14,megawatthours
7685,2023-09-25T14,CAL,California,SUN,Solar,124,megawatthours
7686,2023-09-25T15,CAL,California,SUN,Solar,4395,megawatthours
7687,2023-09-25T16,CAL,California,SUN,Solar,11645,megawatthours
7688,2023-09-25T17,CAL,California,SUN,Solar,14856,megawatthours
7689,2023-09-25T18,CAL,California,SUN,Solar,15810,megawatthours
7690,2023-09-25T19,CAL,California,SUN,Solar,15984,megawatthours
7691,2023-09-25T20,CAL,California,SUN,Solar,15888,megawatthours
7692,2023-09-25T21,CAL,California,SUN,Solar,15882,megawatthours
7693,2023-09-25T22,CAL,California,SUN,Solar,15747,megawatthours
7694,2023-09-25T23,CAL,California,SUN,Solar,15330,megawatthours
7695,2023-09-26T00,CAL,California,SUN,Solar,13555,megawatthours
7696,2023-09-26T01,CAL,California,SUN,Solar,7401,megawatthours
7697,2023-09-26T02,CAL,California,SUN,Solar,1090,megawatthours
7698,2023-09-26T03,CAL,California,SUN,Solar,339,megawatthours
7699,2023-09-26T04,CAL,California,SUN,Solar,-45,megawatthours
7700,2023-09-26T05,CAL,California,SUN,Solar,-44,megawatthours
7701,2023-09-26T06,CAL,California,SUN,Solar,-44,megawatthours
7702,2023-09-26T07,CAL,California,SUN,Solar,-44,megawatthours
7703,2023-09-26T08,CAL,California,SUN,Solar,-44,megawatthours
7704,2023-09-26T09,CAL,California,SUN,Solar,-44,megawatthours
7705,2023-09-26T10,CAL,California,SUN,Solar,-44,megawatthours
7706,2023-09-26T11,CAL,California,SUN,Solar,-44,megawatthours
7707,2023-09-26T12,CAL,California,SUN,Solar,-45,megawatthours
7708,2023-09-26T13,CAL,California,SUN,Solar,-44,megawatthours
7709,2023-09-26T14,CAL,California,SUN,Solar,86,megawatthours
7710,2023-09-26T15,CAL,California,SUN,Solar,4328,megawatthours
7711,2023-09-26T16,CAL,California,SUN,Solar,12045,megawatthours
7712,2023-09-26T17,CAL,California,SUN,Solar,15074,megawatthours
7713,2023-09-26T18,CAL,California,SUN,Solar,15924,megawatthours
7714,2023-09-26T19,CAL,California,SUN,Solar,16134,megawatthours
7715,2023-09-26T20,CAL,California,SUN,Solar,16196,megawatthours
7716,2023-09-26T21,CAL,California,SUN,Solar,16179,megawatthours
7717,2023-09-26T22,CAL,California,SUN,Solar,16021,megawatthours
7718,2023-09-26T23,CAL,California,SUN,Solar,15412,megawatthours
7719,2023-09-27T00,CAL,California,SUN,Solar,13543,megawatthours
7720,2023-09-27T01,CAL,California,SUN,Solar,7376,megawatthours
7721,2023-09-27T02,CAL,California,SUN,Solar,1077,megawatthours
7722,2023-09-27T03,CAL,California,SUN,Solar,-20,megawatthours
7723,2023-09-27T04,CAL,California,SUN,Solar,-44,megawatthours
7724,2023-09-27T05,CAL,California,SUN,Solar,-42,megawatthours
7725,2023-09-27T06,CAL,California,SUN,Solar,-42,megawatthours
7726,2023-09-27T07,CAL,California,SUN,Solar,-42,megawatthours
7727,2023-09-27T08,CAL,California,SUN,Solar,-42,megawatthours
7728,2023-09-27T09,CAL,California,SUN,Solar,-42,megawatthours
7729,2023-09-27T10,CAL,California,SUN,Solar,-42,megawatthours
7730,2023-09-27T11,CAL,California,SUN,Solar,-42,megawatthours
7731,2023-09-27T12,CAL,California,SUN,Solar,-42,megawatthours
7732,2023-09-27T13,CAL,California,SUN,Solar,-42,megawatthours
7733,2023-09-27T14,CAL,California,SUN,Solar,73,megawatthours
7734,2023-09-27T15,CAL,California,SUN,Solar,4095,megawatthours
7735,2023-09-27T16,CAL,California,SUN,Solar,11383,megawatthours
7736,2023-09-27T17,CAL,California,SUN,Solar,14516,megawatthours
7737,2023-09-27T18,CAL,California,SUN,Solar,15102,megawatthours
7738,2023-09-27T19,CAL,California,SUN,Solar,14712,megawatthours
7739,2023-09-27T20,CAL,California,SUN,Solar,14456,megawatthours
7740,2023-09-27T21,CAL,California,SUN,Solar,13516,megawatthours
7741,2023-09-27T22,CAL,California,SUN,Solar,13374,megawatthours
7742,2023-09-27T23,CAL,California,SUN,Solar,13046,megawatthours
7743,2023-09-28T00,CAL,California,SUN,Solar,10434,megawatthours
7744,2023-09-28T01,CAL,California,SUN,Solar,5660,megawatthours
7745,2023-09-28T02,CAL,California,SUN,Solar,568,megawatthours
7746,2023-09-28T03,CAL,California,SUN,Solar,-48,megawatthours
7747,2023-09-28T04,CAL,California,SUN,Solar,-44,megawatthours
7748,2023-09-28T05,CAL,California,SUN,Solar,-42,megawatthours
7749,2023-09-28T06,CAL,California,SUN,Solar,-42,megawatthours
7750,2023-09-28T07,CAL,California,SUN,Solar,-42,megawatthours
7751,2023-09-28T08,CAL,California,SUN,Solar,-42,megawatthours
7752,2023-09-28T09,CAL,California,SUN,Solar,-42,megawatthours
7753,2023-09-28T10,CAL,California,SUN,Solar,-42,megawatthours
7754,2023-09-28T11,CAL,California,SUN,Solar,-43,megawatthours
7755,2023-09-28T12,CAL,California,SUN,Solar,-42,megawatthours
7756,2023-09-28T13,CAL,California,SUN,Solar,-42,megawatthours
7757,2023-09-28T14,CAL,California,SUN,Solar,42,megawatthours
7758,2023-09-28T15,CAL,California,SUN,Solar,4128,megawatthours
7759,2023-09-28T16,CAL,California,SUN,Solar,11787,megawatthours
7760,2023-09-28T17,CAL,California,SUN,Solar,15030,megawatthours
7761,2023-09-28T18,CAL,California,SUN,Solar,15650,megawatthours
7762,2023-09-28T19,CAL,California,SUN,Solar,15794,megawatthours
7763,2023-09-28T20,CAL,California,SUN,Solar,15601,megawatthours
7764,2023-09-28T21,CAL,California,SUN,Solar,15587,megawatthours
7765,2023-09-28T22,CAL,California,SUN,Solar,15595,megawatthours
7766,2023-09-28T23,CAL,California,SUN,Solar,15027,megawatthours
7767,2023-09-29T00,CAL,California,SUN,Solar,13143,megawatthours
7768,2023-09-29T01,CAL,California,SUN,Solar,6706,megawatthours
7769,2023-09-29T02,CAL,California,SUN,Solar,612,megawatthours
7770,2023-09-29T03,CAL,California,SUN,Solar,-44,megawatthours
7771,2023-09-29T04,CAL,California,SUN,Solar,-41,megawatthours
7772,2023-09-29T05,CAL,California,SUN,Solar,-38,megawatthours
7773,2023-09-29T06,CAL,California,SUN,Solar,-38,megawatthours
7774,2023-09-29T07,CAL,California,SUN,Solar,-38,megawatthours
7775,2023-09-29T08,CAL,California,SUN,Solar,-38,megawatthours
7776,2023-09-29T09,CAL,California,SUN,Solar,-38,megawatthours
7777,2023-09-29T10,CAL,California,SUN,Solar,-38,megawatthours
7778,2023-09-29T11,CAL,California,SUN,Solar,-38,megawatthours
7779,2023-09-29T12,CAL,California,SUN,Solar,-38,megawatthours
7780,2023-09-29T13,CAL,California,SUN,Solar,-38,megawatthours
7781,2023-09-29T14,CAL,California,SUN,Solar,50,megawatthours
7782,2023-09-29T15,CAL,California,SUN,Solar,3600,megawatthours
7783,2023-09-29T16,CAL,California,SUN,Solar,11108,megawatthours
7784,2023-09-29T17,CAL,California,SUN,Solar,14571,megawatthours
7785,2023-09-29T18,CAL,California,SUN,Solar,15340,megawatthours
7786,2023-09-29T19,CAL,California,SUN,Solar,15552,megawatthours
7787,2023-09-29T20,CAL,California,SUN,Solar,15526,megawatthours
7788,2023-09-29T21,CAL,California,SUN,Solar,15511,megawatthours
7789,2023-09-29T22,CAL,California,SUN,Solar,15422,megawatthours
7790,2023-09-29T23,CAL,California,SUN,Solar,14725,megawatthours
7791,2023-09-30T00,CAL,California,SUN,Solar,12686,megawatthours
7792,2023-09-30T01,CAL,California,SUN,Solar,5932,megawatthours
7793,2023-09-30T02,CAL,California,SUN,Solar,597,megawatthours
7794,2023-09-30T03,CAL,California,SUN,Solar,11,megawatthours
7795,2023-09-30T04,CAL,California,SUN,Solar,-41,megawatthours
7796,2023-09-30T05,CAL,California,SUN,Solar,-40,megawatthours
7797,2023-09-30T06,CAL,California,SUN,Solar,-39,megawatthours
7798,2023-09-30T07,CAL,California,SUN,Solar,-39,megawatthours
7799,2023-09-30T08,CAL,California,SUN,Solar,-39,megawatthours
7800,2023-09-30T09,CAL,California,SUN,Solar,-39,megawatthours
7801,2023-09-30T10,CAL,California,SUN,Solar,-39,megawatthours
7802,2023-09-30T11,CAL,California,SUN,Solar,-40,megawatthours
7803,2023-09-30T12,CAL,California,SUN,Solar,-41,megawatthours
7804,2023-09-30T13,CAL,California,SUN,Solar,-41,megawatthours
7805,2023-09-30T14,CAL,California,SUN,Solar,57,megawatthours
7806,2023-09-30T15,CAL,California,SUN,Solar,1835,megawatthours
7807,2023-09-30T16,CAL,California,SUN,Solar,5670,megawatthours
7808,2023-09-30T17,CAL,California,SUN,Solar,7972,megawatthours
7809,2023-09-30T18,CAL,California,SUN,Solar,8493,megawatthours
7810,2023-09-30T19,CAL,California,SUN,Solar,8603,megawatthours
7811,2023-09-30T20,CAL,California,SUN,Solar,10731,megawatthours
7812,2023-09-30T21,CAL,California,SUN,Solar,11293,megawatthours
7813,2023-09-30T22,CAL,California,SUN,Solar,11739,megawatthours
7814,2023-09-30T23,CAL,California,SUN,Solar,10802,megawatthours
7815,2023-10-01T00,CAL,California,SUN,Solar,8737,megawatthours
7816,2023-10-01T01,CAL,California,SUN,Solar,3656,megawatthours
7817,2023-10-01T02,CAL,California,SUN,Solar,313,megawatthours
7818,2023-10-01T03,CAL,California,SUN,Solar,-41,megawatthours
7819,2023-10-01T04,CAL,California,SUN,Solar,-38,megawatthours
7820,2023-10-01T05,CAL,California,SUN,Solar,-37,megawatthours
7821,2023-10-01T06,CAL,California,SUN,Solar,-36,megawatthours
7822,2023-10-01T07,CAL,California,SUN,Solar,-37,megawatthours
7823,2023-10-01T08,CAL,California,SUN,Solar,-36,megawatthours
7824,2023-10-01T09,CAL,California,SUN,Solar,-37,megawatthours
7825,2023-10-01T10,CAL,California,SUN,Solar,-37,megawatthours
7826,2023-10-01T11,CAL,California,SUN,Solar,-38,megawatthours
7827,2023-10-01T12,CAL,California,SUN,Solar,-39,megawatthours
7828,2023-10-01T13,CAL,California,SUN,Solar,-38,megawatthours
7829,2023-10-01T14,CAL,California,SUN,Solar,38,megawatthours
7830,2023-10-01T15,CAL,California,SUN,Solar,3151,megawatthours
7831,2023-10-01T16,CAL,California,SUN,Solar,8558,megawatthours
7832,2023-10-01T17,CAL,California,SUN,Solar,11697,megawatthours
7833,2023-10-01T18,CAL,California,SUN,Solar,12397,megawatthours
7834,2023-10-01T19,CAL,California,SUN,Solar,12651,megawatthours
7835,2023-10-01T20,CAL,California,SUN,Solar,12361,megawatthours
7836,2023-10-01T21,CAL,California,SUN,Solar,11574,megawatthours
7837,2023-10-01T22,CAL,California,SUN,Solar,11000,megawatthours
7838,2023-10-01T23,CAL,California,SUN,Solar,10022,megawatthours
7839,2023-10-02T00,CAL,California,SUN,Solar,6815,megawatthours
7840,2023-10-02T01,CAL,California,SUN,Solar,3017,megawatthours
7841,2023-10-02T02,CAL,California,SUN,Solar,293,megawatthours
7842,2023-10-02T03,CAL,California,SUN,Solar,-52,megawatthours
7843,2023-10-02T04,CAL,California,SUN,Solar,-49,megawatthours
7844,2023-10-02T05,CAL,California,SUN,Solar,-47,megawatthours
7845,2023-10-02T06,CAL,California,SUN,Solar,-47,megawatthours
7846,2023-10-02T07,CAL,California,SUN,Solar,-47,megawatthours
7847,2023-10-02T08,CAL,California,SUN,Solar,-47,megawatthours
7848,2023-10-02T09,CAL,California,SUN,Solar,-47,megawatthours
7849,2023-10-02T10,CAL,California,SUN,Solar,-47,megawatthours
7850,2023-10-02T11,CAL,California,SUN,Solar,-47,megawatthours
7851,2023-10-02T12,CAL,California,SUN,Solar,-48,megawatthours
7852,2023-10-02T13,CAL,California,SUN,Solar,-48,megawatthours
7853,2023-10-02T14,CAL,California,SUN,Solar,16,megawatthours
7854,2023-10-02T15,CAL,California,SUN,Solar,3343,megawatthours
7855,2023-10-02T16,CAL,California,SUN,Solar,10747,megawatthours
7856,2023-10-02T17,CAL,California,SUN,Solar,14171,megawatthours
7857,2023-10-02T18,CAL,California,SUN,Solar,15085,megawatthours
7858,2023-10-02T19,CAL,California,SUN,Solar,15450,megawatthours
7859,2023-10-02T20,CAL,California,SUN,Solar,15207,megawatthours
7860,2023-10-02T21,CAL,California,SUN,Solar,14771,megawatthours
7861,2023-10-02T22,CAL,California,SUN,Solar,13977,megawatthours
7862,2023-10-02T23,CAL,California,SUN,Solar,13224,megawatthours
7863,2023-10-03T00,CAL,California,SUN,Solar,11924,megawatthours
7864,2023-10-03T01,CAL,California,SUN,Solar,5728,megawatthours
7865,2023-10-03T02,CAL,California,SUN,Solar,432,megawatthours
7866,2023-10-03T03,CAL,California,SUN,Solar,10,megawatthours
7867,2023-10-03T04,CAL,California,SUN,Solar,13,megawatthours
7868,2023-10-03T05,CAL,California,SUN,Solar,12,megawatthours
7869,2023-10-03T06,CAL,California,SUN,Solar,12,megawatthours
7870,2023-10-03T07,CAL,California,SUN,Solar,-40,megawatthours
7871,2023-10-03T08,CAL,California,SUN,Solar,-47,megawatthours
7872,2023-10-03T09,CAL,California,SUN,Solar,-49,megawatthours
7873,2023-10-03T10,CAL,California,SUN,Solar,-49,megawatthours
7874,2023-10-03T11,CAL,California,SUN,Solar,-48,megawatthours
7875,2023-10-03T12,CAL,California,SUN,Solar,-49,megawatthours
7876,2023-10-03T13,CAL,California,SUN,Solar,-48,megawatthours
7877,2023-10-03T14,CAL,California,SUN,Solar,11,megawatthours
7878,2023-10-03T15,CAL,California,SUN,Solar,3386,megawatthours
7879,2023-10-03T16,CAL,California,SUN,Solar,10717,megawatthours
7880,2023-10-03T17,CAL,California,SUN,Solar,13448,megawatthours
7881,2023-10-03T18,CAL,California,SUN,Solar,14241,megawatthours
7882,2023-10-03T19,CAL,California,SUN,Solar,14322,megawatthours
7883,2023-10-03T20,CAL,California,SUN,Solar,14386,megawatthours
7884,2023-10-03T21,CAL,California,SUN,Solar,14245,megawatthours
7885,2023-10-03T22,CAL,California,SUN,Solar,14170,megawatthours
7886,2023-10-03T23,CAL,California,SUN,Solar,13580,megawatthours
7887,2023-10-04T00,CAL,California,SUN,Solar,11804,megawatthours
7888,2023-10-04T01,CAL,California,SUN,Solar,5575,megawatthours
7889,2023-10-04T02,CAL,California,SUN,Solar,335,megawatthours
7890,2023-10-04T03,CAL,California,SUN,Solar,-49,megawatthours
7891,2023-10-04T04,CAL,California,SUN,Solar,-47,megawatthours
7892,2023-10-04T05,CAL,California,SUN,Solar,-46,megawatthours
7893,2023-10-04T06,CAL,California,SUN,Solar,-45,megawatthours
7894,2023-10-04T07,CAL,California,SUN,Solar,-46,megawatthours
7895,2023-10-04T08,CAL,California,SUN,Solar,-45,megawatthours
7896,2023-10-04T09,CAL,California,SUN,Solar,-46,megawatthours
7897,2023-10-04T10,CAL,California,SUN,Solar,-46,megawatthours
7898,2023-10-04T11,CAL,California,SUN,Solar,-46,megawatthours
7899,2023-10-04T12,CAL,California,SUN,Solar,-46,megawatthours
7900,2023-10-04T13,CAL,California,SUN,Solar,-47,megawatthours
7901,2023-10-04T14,CAL,California,SUN,Solar,11,megawatthours
7902,2023-10-04T15,CAL,California,SUN,Solar,3486,megawatthours
7903,2023-10-04T16,CAL,California,SUN,Solar,10585,megawatthours
7904,2023-10-04T17,CAL,California,SUN,Solar,13595,megawatthours
7905,2023-10-04T18,CAL,California,SUN,Solar,14213,megawatthours
7906,2023-10-04T19,CAL,California,SUN,Solar,14616,megawatthours
7907,2023-10-04T20,CAL,California,SUN,Solar,14694,megawatthours
7908,2023-10-04T21,CAL,California,SUN,Solar,14842,megawatthours
7909,2023-10-04T22,CAL,California,SUN,Solar,14676,megawatthours
7910,2023-10-04T23,CAL,California,SUN,Solar,13949,megawatthours
7911,2023-10-05T00,CAL,California,SUN,Solar,11910,megawatthours
