,period,respondent,respondent-name,fueltype,type-name,value,value-units
4961,2023-07-01T05,CAL,California,WND,Wind,2734,megawatthours
4962,2023-07-01T05,CAL,California,WND,Wind,2734,megawatthours
4963,2023-07-01T06,CAL,California,WND,Wind,2699,megawatthours
4964,2023-07-01T06,CAL,California,WND,Wind,2699,megawatthours
4965,2023-07-01T07,CAL,California,WND,Wind,2614,megawatthours
4966,2023-07-01T07,CAL,California,WND,Wind,2614,megawatthours
4967,2023-07-01T08,CAL,California,WND,Wind,2499,megawatthours
4968,2023-07-01T08,CAL,California,WND,Wind,2499,megawatthours
4969,2023-07-01T09,CAL,California,WND,Wind,2474,megawatthours
4970,2023-07-01T09,CAL,California,WND,Wind,2474,megawatthours
4971,2023-07-01T10,CAL,California,WND,Wind,2427,megawatthours
4972,2023-07-01T10,CAL,California,WND,Wind,2427,megawatthours
4973,2023-07-01T11,CAL,California,WND,Wind,2166,megawatthours
4974,2023-07-01T11,CAL,California,WND,Wind,2166,megawatthours
4975,2023-07-01T12,CAL,California,WND,Wind,1964,megawatthours
4976,2023-07-01T12,CAL,California,WND,Wind,1964,megawatthours
4977,2023-07-01T13,CAL,California,WND,Wind,1656,megawatthours
4978,2023-07-01T13,CAL,California,WND,Wind,1656,megawatthours
4979,2023-07-01T14,CAL,California,WND,Wind,1310,megawatthours
4980,2023-07-01T14,CAL,California,WND,Wind,1310,megawatthours
4981,2023-07-01T15,CAL,California,WND,Wind,834,megawatthours
4982,2023-07-01T15,CAL,California,WND,Wind,834,megawatthours
4983,2023-07-01T16,CAL,California,WND,Wind,462,megawatthours
4984,2023-07-01T16,CAL,California,WND,Wind,462,megawatthours
4985,2023-07-01T17,CAL,California,WND,Wind,214,megawatthours
4986,2023-07-01T17,CAL,California,WND,Wind,214,megawatthours
4987,2023-07-01T18,CAL,California,WND,Wind,179,megawatthours
4988,2023-07-01T18,CAL,California,WND,Wind,179,megawatthours
4989,2023-07-01T19,CAL,California,WND,Wind,202,megawatthours
4990,2023-07-01T19,CAL,California,WND,Wind,202,megawatthours
4991,2023-07-01T20,CAL,California,WND,Wind,294,megawatthours
4992,2023-07-01T20,CAL,California,WND,Wind,294,megawatthours
4993,2023-07-01T21,CAL,California,WND,Wind,340,megawatthours
4994,2023-07-01T21,CAL,California,WND,Wind,340,megawatthours
4995,2023-07-01T22,CAL,California,WND,Wind,324,megawatthours
4996,2023-07-01T22,CAL,California,WND,Wind,324,megawatthours
4997,2023-07-01T23,CAL,California,WND,Wind,369,megawatthours
4998,2023-07-01T23,CAL,California,WND,Wind,369,megawatthours
4999,2023-07-02T00,CAL,California,WND,Wind,665,megawatthours
5000,2023-07-02T00,CAL,California,WND,Wind,665,megawatthours
5001,2023-07-02T01,CAL,California,WND,Wind,1291,megawatthours
5002,2023-07-02T01,CAL,California,WND,Wind,1291,megawatthours
5003,2023-07-02T02,CAL,California,WND,Wind,1903,megawatthours
5004,2023-07-02T02,CAL,California,WND,Wind,1903,megawatthours
5005,2023-07-02T03,CAL,California,WND,Wind,2241,megawatthours
5006,2023-07-02T03,CAL,California,WND,Wind,2241,megawatthours
5007,2023-07-02T04,CAL,California,WND,Wind,2691,megawatthours
5008,2023-07-02T04,CAL,California,WND,Wind,2691,megawatthours
5009,2023-07-02T05,CAL,California,WND,Wind,2846,megawatthours
5010,2023-07-02T05,CAL,California,WND,Wind,2846,megawatthours
5011,2023-07-02T06,CAL,California,WND,Wind,2879,megawatthours
5012,2023-07-02T06,CAL,California,WND,Wind,2879,megawatthours
5013,2023-07-02T07,CAL,California,WND,Wind,2827,megawatthours
5014,2023-07-02T07,CAL,California,WND,Wind,2827,megawatthours
5015,2023-07-02T08,CAL,California,WND,Wind,2883,megawatthours
5016,2023-07-02T08,CAL,California,WND,Wind,2883,megawatthours
5017,2023-07-02T09,CAL,California,WND,Wind,3007,megawatthours
5018,2023-07-02T09,CAL,California,WND,Wind,3007,megawatthours
5019,2023-07-02T10,CAL,California,WND,Wind,3120,megawatthours
5020,2023-07-02T10,CAL,California,WND,Wind,3120,megawatthours
5021,2023-07-02T11,CAL,California,WND,Wind,2918,megawatthours
5022,2023-07-02T11,CAL,California,WND,Wind,2918,megawatthours
5023,2023-07-02T12,CAL,California,WND,Wind,2446,megawatthours
5024,2023-07-02T12,CAL,California,WND,Wind,2446,megawatthours
5025,2023-07-02T13,CAL,California,WND,Wind,2112,megawatthours
5026,2023-07-02T13,CAL,California,WND,Wind,2112,megawatthours
5027,2023-07-02T14,CAL,California,WND,Wind,1834,megawatthours
5028,2023-07-02T14,CAL,California,WND,Wind,1834,megawatthours
5029,2023-07-02T15,CAL,California,WND,Wind,1810,megawatthours
5030,2023-07-02T15,CAL,California,WND,Wind,1810,megawatthours
5031,2023-07-02T16,CAL,California,WND,Wind,1579,megawatthours
5032,2023-07-02T16,CAL,California,WND,Wind,1579,megawatthours
5033,2023-07-02T17,CAL,California,WND,Wind,980,megawatthours
5034,2023-07-02T17,CAL,California,WND,Wind,980,megawatthours
5035,2023-07-02T18,CAL,California,WND,Wind,468,megawatthours
5036,2023-07-02T18,CAL,California,WND,Wind,468,megawatthours
5037,2023-07-02T19,CAL,California,WND,Wind,332,megawatthours
5038,2023-07-02T19,CAL,California,WND,Wind,332,megawatthours
5039,2023-07-02T20,CAL,California,WND,Wind,604,megawatthours
5040,2023-07-02T20,CAL,California,WND,Wind,604,megawatthours
5041,2023-07-02T21,CAL,California,WND,Wind,1021,megawatthours
5042,2023-07-02T21,CAL,California,WND,Wind,1021,megawatthours
5043,2023-07-02T22,CAL,California,WND,Wind,1348,megawatthours
5044,2023-07-02T22,CAL,California,WND,Wind,1348,megawatthours
5045,2023-07-02T23,CAL,California,WND,Wind,1693,megawatthours
5046,2023-07-02T23,CAL,California,WND,Wind,1693,megawatthours
5047,2023-07-03T00,CAL,California,WND,Wind,1822,megawatthours
5048,2023-07-03T00,CAL,California,WND,Wind,1822,megawatthours
5049,2023-07-03T01,CAL,California,WND,Wind,1919,megawatthours
5050,2023-07-03T01,CAL,California,WND,Wind,1919,megawatthours
5051,2023-07-03T02,CAL,California,WND,Wind,2016,megawatthours
5052,2023-07-03T02,CAL,California,WND,Wind,2016,megawatthours
5053,2023-07-03T03,CAL,California,WND,Wind,2090,megawatthours
5054,2023-07-03T03,CAL,California,WND,Wind,2090,megawatthours
5055,2023-07-03T04,CAL,California,WND,Wind,2397,megawatthours
5056,2023-07-03T04,CAL,California,WND,Wind,2397,megawatthours
5057,2023-07-03T05,CAL,California,WND,Wind,2690,megawatthours
5058,2023-07-03T05,CAL,California,WND,Wind,2690,megawatthours
5059,2023-07-03T06,CAL,California,WND,Wind,3034,megawatthours
5060,2023-07-03T06,CAL,California,WND,Wind,3034,megawatthours
5061,2023-07-03T07,CAL,California,WND,Wind,3405,megawatthours
5062,2023-07-03T07,CAL,California,WND,Wind,3405,megawatthours
5063,2023-07-03T08,CAL,California,WND,Wind,3600,megawatthours
5064,2023-07-03T08,CAL,California,WND,Wind,3600,megawatthours
5065,2023-07-03T09,CAL,California,WND,Wind,3740,megawatthours
5066,2023-07-03T09,CAL,California,WND,Wind,3740,megawatthours
5067,2023-07-03T10,CAL,California,WND,Wind,3443,megawatthours
5068,2023-07-03T10,CAL,California,WND,Wind,3443,megawatthours
5069,2023-07-03T11,CAL,California,WND,Wind,3548,megawatthours
5070,2023-07-03T11,CAL,California,WND,Wind,3548,megawatthours
5071,2023-07-03T12,CAL,California,WND,Wind,3337,megawatthours
5072,2023-07-03T12,CAL,California,WND,Wind,3337,megawatthours
5073,2023-07-03T13,CAL,California,WND,Wind,3426,megawatthours
5074,2023-07-03T13,CAL,California,WND,Wind,3426,megawatthours
5075,2023-07-03T14,CAL,California,WND,Wind,3161,megawatthours
5076,2023-07-03T14,CAL,California,WND,Wind,3161,megawatthours
5077,2023-07-03T15,CAL,California,WND,Wind,2896,megawatthours
5078,2023-07-03T15,CAL,California,WND,Wind,2896,megawatthours
5079,2023-07-03T16,CAL,California,WND,Wind,2602,megawatthours
5080,2023-07-03T16,CAL,California,WND,Wind,2602,megawatthours
5081,2023-07-03T17,CAL,California,WND,Wind,2366,megawatthours
5082,2023-07-03T17,CAL,California,WND,Wind,2366,megawatthours
5083,2023-07-03T18,CAL,California,WND,Wind,2349,megawatthours
5084,2023-07-03T18,CAL,California,WND,Wind,2349,megawatthours
5085,2023-07-03T19,CAL,California,WND,Wind,2515,megawatthours
5086,2023-07-03T19,CAL,California,WND,Wind,2515,megawatthours
5087,2023-07-03T20,CAL,California,WND,Wind,2797,megawatthours
5088,2023-07-03T20,CAL,California,WND,Wind,2797,megawatthours
5089,2023-07-03T21,CAL,California,WND,Wind,2862,megawatthours
5090,2023-07-03T21,CAL,California,WND,Wind,2862,megawatthours
5091,2023-07-03T22,CAL,California,WND,Wind,2781,megawatthours
5092,2023-07-03T22,CAL,California,WND,Wind,2781,megawatthours
5093,2023-07-03T23,CAL,California,WND,Wind,2867,megawatthours
5094,2023-07-03T23,CAL,California,WND,Wind,2867,megawatthours
5095,2023-07-04T00,CAL,California,WND,Wind,3004,megawatthours
5096,2023-07-04T00,CAL,California,WND,Wind,3004,megawatthours
5097,2023-07-04T01,CAL,California,WND,Wind,3079,megawatthours
5098,2023-07-04T01,CAL,California,WND,Wind,3079,megawatthours
5099,2023-07-04T02,CAL,California,WND,Wind,3251,megawatthours
5100,2023-07-04T02,CAL,California,WND,Wind,3251,megawatthours
5101,2023-07-04T03,CAL,California,WND,Wind,3684,megawatthours
5102,2023-07-04T03,CAL,California,WND,Wind,3684,megawatthours
5103,2023-07-04T04,CAL,California,WND,Wind,3872,megawatthours
5104,2023-07-04T04,CAL,California,WND,Wind,3872,megawatthours
5105,2023-07-04T05,CAL,California,WND,Wind,3906,megawatthours
5106,2023-07-04T05,CAL,California,WND,Wind,3906,megawatthours
5107,2023-07-04T06,CAL,California,WND,Wind,3802,megawatthours
5108,2023-07-04T06,CAL,California,WND,Wind,3802,megawatthours
5109,2023-07-04T07,CAL,California,WND,Wind,3625,megawatthours
5110,2023-07-04T07,CAL,California,WND,Wind,3625,megawatthours
5111,2023-07-04T08,CAL,California,WND,Wind,3632,megawatthours
5112,2023-07-04T08,CAL,California,WND,Wind,3632,megawatthours
5113,2023-07-04T09,CAL,California,WND,Wind,3584,megawatthours
5114,2023-07-04T09,CAL,California,WND,Wind,3584,megawatthours
5115,2023-07-04T10,CAL,California,WND,Wind,3858,megawatthours
5116,2023-07-04T10,CAL,California,WND,Wind,3858,megawatthours
5117,2023-07-04T11,CAL,California,WND,Wind,4042,megawatthours
5118,2023-07-04T11,CAL,California,WND,Wind,4042,megawatthours
5119,2023-07-04T12,CAL,California,WND,Wind,3797,megawatthours
5120,2023-07-04T12,CAL,California,WND,Wind,3797,megawatthours
5121,2023-07-04T13,CAL,California,WND,Wind,3872,megawatthours
5122,2023-07-04T13,CAL,California,WND,Wind,3872,megawatthours
5123,2023-07-04T14,CAL,California,WND,Wind,3806,megawatthours
5124,2023-07-04T14,CAL,California,WND,Wind,3806,megawatthours
5125,2023-07-04T15,CAL,California,WND,Wind,3736,megawatthours
5126,2023-07-04T15,CAL,California,WND,Wind,3736,megawatthours
5127,2023-07-04T16,CAL,California,WND,Wind,3772,megawatthours
5128,2023-07-04T16,CAL,California,WND,Wind,3772,megawatthours
5129,2023-07-04T17,CAL,California,WND,Wind,3669,megawatthours
5130,2023-07-04T17,CAL,California,WND,Wind,3669,megawatthours
5131,2023-07-04T18,CAL,California,WND,Wind,3398,megawatthours
5132,2023-07-04T18,CAL,California,WND,Wind,3398,megawatthours
5133,2023-07-04T19,CAL,California,WND,Wind,3566,megawatthours
5134,2023-07-04T19,CAL,California,WND,Wind,3566,megawatthours
5135,2023-07-04T20,CAL,California,WND,Wind,3798,megawatthours
5136,2023-07-04T20,CAL,California,WND,Wind,3798,megawatthours
5137,2023-07-04T21,CAL,California,WND,Wind,3880,megawatthours
5138,2023-07-04T21,CAL,California,WND,Wind,3880,megawatthours
5139,2023-07-04T22,CAL,California,WND,Wind,3904,megawatthours
5140,2023-07-04T22,CAL,California,WND,Wind,3904,megawatthours
5141,2023-07-04T23,CAL,California,WND,Wind,3969,megawatthours
5142,2023-07-04T23,CAL,California,WND,Wind,3969,megawatthours
5143,2023-07-05T00,CAL,California,WND,Wind,4286,megawatthours
5144,2023-07-05T00,CAL,California,WND,Wind,4286,megawatthours
5145,2023-07-05T01,CAL,California,WND,Wind,4478,megawatthours
5146,2023-07-05T01,CAL,California,WND,Wind,4478,megawatthours
5147,2023-07-05T02,CAL,California,WND,Wind,4579,megawatthours
5148,2023-07-05T02,CAL,California,WND,Wind,4579,megawatthours
5149,2023-07-05T03,CAL,California,WND,Wind,4471,megawatthours
5150,2023-07-05T03,CAL,California,WND,Wind,4471,megawatthours
5151,2023-07-05T04,CAL,California,WND,Wind,4311,megawatthours
5152,2023-07-05T04,CAL,California,WND,Wind,4311,megawatthours
5153,2023-07-05T05,CAL,California,WND,Wind,4160,megawatthours
5154,2023-07-05T05,CAL,California,WND,Wind,4160,megawatthours
5155,2023-07-05T06,CAL,California,WND,Wind,4317,megawatthours
5156,2023-07-05T06,CAL,California,WND,Wind,4317,megawatthours
5157,2023-07-05T07,CAL,California,WND,Wind,4662,megawatthours
5158,2023-07-05T07,CAL,California,WND,Wind,4662,megawatthours
5159,2023-07-05T08,CAL,California,WND,Wind,4833,megawatthours
5160,2023-07-05T08,CAL,California,WND,Wind,4833,megawatthours
5161,2023-07-05T09,CAL,California,WND,Wind,4624,megawatthours
5162,2023-07-05T09,CAL,California,WND,Wind,4624,megawatthours
5163,2023-07-05T10,CAL,California,WND,Wind,4386,megawatthours
5164,2023-07-05T10,CAL,California,WND,Wind,4386,megawatthours
5165,2023-07-05T11,CAL,California,WND,Wind,4142,megawatthours
5166,2023-07-05T11,CAL,California,WND,Wind,4142,megawatthours
5167,2023-07-05T12,CAL,California,WND,Wind,4027,megawatthours
5168,2023-07-05T12,CAL,California,WND,Wind,4027,megawatthours
5169,2023-07-05T13,CAL,California,WND,Wind,4063,megawatthours
5170,2023-07-05T13,CAL,California,WND,Wind,4063,megawatthours
5171,2023-07-05T14,CAL,California,WND,Wind,3719,megawatthours
5172,2023-07-05T14,CAL,California,WND,Wind,3719,megawatthours
5173,2023-07-05T15,CAL,California,WND,Wind,3372,megawatthours
5174,2023-07-05T15,CAL,California,WND,Wind,3372,megawatthours
5175,2023-07-05T16,CAL,California,WND,Wind,2894,megawatthours
5176,2023-07-05T16,CAL,California,WND,Wind,2894,megawatthours
5177,2023-07-05T17,CAL,California,WND,Wind,2727,megawatthours
5178,2023-07-05T17,CAL,California,WND,Wind,2727,megawatthours
5179,2023-07-05T18,CAL,California,WND,Wind,2354,megawatthours
5180,2023-07-05T18,CAL,California,WND,Wind,2354,megawatthours
5181,2023-07-05T19,CAL,California,WND,Wind,1864,megawatthours
5182,2023-07-05T19,CAL,California,WND,Wind,1864,megawatthours
5183,2023-07-05T20,CAL,California,WND,Wind,1722,megawatthours
5184,2023-07-05T20,CAL,California,WND,Wind,1722,megawatthours
5185,2023-07-05T21,CAL,California,WND,Wind,1877,megawatthours
5186,2023-07-05T21,CAL,California,WND,Wind,1877,megawatthours
5187,2023-07-05T22,CAL,California,WND,Wind,2552,megawatthours
5188,2023-07-05T22,CAL,California,WND,Wind,2552,megawatthours
5189,2023-07-05T23,CAL,California,WND,Wind,3292,megawatthours
5190,2023-07-05T23,CAL,California,WND,Wind,3292,megawatthours
5191,2023-07-06T00,CAL,California,WND,Wind,3875,megawatthours
5192,2023-07-06T00,CAL,California,WND,Wind,3875,megawatthours
5193,2023-07-06T01,CAL,California,WND,Wind,4038,megawatthours
5194,2023-07-06T01,CAL,California,WND,Wind,4038,megawatthours
5195,2023-07-06T02,CAL,California,WND,Wind,4160,megawatthours
5196,2023-07-06T02,CAL,California,WND,Wind,4160,megawatthours
5197,2023-07-06T03,CAL,California,WND,Wind,4216,megawatthours
5198,2023-07-06T03,CAL,California,WND,Wind,4216,megawatthours
5199,2023-07-06T04,CAL,California,WND,Wind,4180,megawatthours
5200,2023-07-06T04,CAL,California,WND,Wind,4180,megawatthours
5201,2023-07-06T05,CAL,California,WND,Wind,4456,megawatthours
5202,2023-07-06T05,CAL,California,WND,Wind,4456,megawatthours
5203,2023-07-06T06,CAL,California,WND,Wind,4718,megawatthours
5204,2023-07-06T06,CAL,California,WND,Wind,4718,megawatthours
5205,2023-07-06T07,CAL,California,WND,Wind,4693,megawatthours
5206,2023-07-06T07,CAL,California,WND,Wind,4693,megawatthours
5207,2023-07-06T08,CAL,California,WND,Wind,4594,megawatthours
5208,2023-07-06T08,CAL,California,WND,Wind,4594,megawatthours
5209,2023-07-06T09,CAL,California,WND,Wind,4530,megawatthours
5210,2023-07-06T09,CAL,California,WND,Wind,4530,megawatthours
5211,2023-07-06T10,CAL,California,WND,Wind,4443,megawatthours
5212,2023-07-06T10,CAL,California,WND,Wind,4443,megawatthours
5213,2023-07-06T11,CAL,California,WND,Wind,4387,megawatthours
5214,2023-07-06T11,CAL,California,WND,Wind,4387,megawatthours
5215,2023-07-06T12,CAL,California,WND,Wind,4190,megawatthours
5216,2023-07-06T12,CAL,California,WND,Wind,4190,megawatthours
5217,2023-07-06T13,CAL,California,WND,Wind,3872,megawatthours
5218,2023-07-06T13,CAL,California,WND,Wind,3872,megawatthours
5219,2023-07-06T14,CAL,California,WND,Wind,3481,megawatthours
5220,2023-07-06T14,CAL,California,WND,Wind,3481,megawatthours
5221,2023-07-06T15,CAL,California,WND,Wind,3134,megawatthours
5222,2023-07-06T15,CAL,California,WND,Wind,3134,megawatthours
5223,2023-07-06T16,CAL,California,WND,Wind,3136,megawatthours
5224,2023-07-06T16,CAL,California,WND,Wind,3136,megawatthours
5225,2023-07-06T17,CAL,California,WND,Wind,3359,megawatthours
5226,2023-07-06T17,CAL,California,WND,Wind,3359,megawatthours
5227,2023-07-06T18,CAL,California,WND,Wind,3489,megawatthours
5228,2023-07-06T18,CAL,California,WND,Wind,3489,megawatthours
5229,2023-07-06T19,CAL,California,WND,Wind,3463,megawatthours
5230,2023-07-06T19,CAL,California,WND,Wind,3463,megawatthours
5231,2023-07-06T20,CAL,California,WND,Wind,3810,megawatthours
5232,2023-07-06T20,CAL,California,WND,Wind,3810,megawatthours
5233,2023-07-06T21,CAL,California,WND,Wind,4094,megawatthours
5234,2023-07-06T21,CAL,California,WND,Wind,4094,megawatthours
5235,2023-07-06T22,CAL,California,WND,Wind,4441,megawatthours
5236,2023-07-06T22,CAL,California,WND,Wind,4441,megawatthours
5237,2023-07-06T23,CAL,California,WND,Wind,4580,megawatthours
5238,2023-07-06T23,CAL,California,WND,Wind,4580,megawatthours
5239,2023-07-07T00,CAL,California,WND,Wind,4805,megawatthours
5240,2023-07-07T00,CAL,California,WND,Wind,4805,megawatthours
5241,2023-07-07T01,CAL,California,WND,Wind,4990,megawatthours
5242,2023-07-07T01,CAL,California,WND,Wind,4990,megawatthours
5243,2023-07-07T02,CAL,California,WND,Wind,5092,megawatthours
5244,2023-07-07T02,CAL,California,WND,Wind,5092,megawatthours
5245,2023-07-07T03,CAL,California,WND,Wind,4806,megawatthours
5246,2023-07-07T03,CAL,California,WND,Wind,4806,megawatthours
5247,2023-07-07T04,CAL,California,WND,Wind,4697,megawatthours
5248,2023-07-07T04,CAL,California,WND,Wind,4697,megawatthours
5249,2023-07-07T05,CAL,California,WND,Wind,4932,megawatthours
5250,2023-07-07T05,CAL,California,WND,Wind,4932,megawatthours
5251,2023-07-07T06,CAL,California,WND,Wind,5018,megawatthours
5252,2023-07-07T06,CAL,California,WND,Wind,5018,megawatthours
5253,2023-07-07T07,CAL,California,WND,Wind,5089,megawatthours
5254,2023-07-07T07,CAL,California,WND,Wind,5089,megawatthours
5255,2023-07-07T08,CAL,California,WND,Wind,5127,megawatthours
5256,2023-07-07T08,CAL,California,WND,Wind,5127,megawatthours
5257,2023-07-07T09,CAL,California,WND,Wind,5127,megawatthours
5258,2023-07-07T09,CAL,California,WND,Wind,5127,megawatthours
5259,2023-07-07T10,CAL,California,WND,Wind,5104,megawatthours
5260,2023-07-07T10,CAL,California,WND,Wind,5104,megawatthours
5261,2023-07-07T11,CAL,California,WND,Wind,4914,megawatthours
5262,2023-07-07T11,CAL,California,WND,Wind,4914,megawatthours
5263,2023-07-07T12,CAL,California,WND,Wind,4697,megawatthours
5264,2023-07-07T12,CAL,California,WND,Wind,4697,megawatthours
5265,2023-07-07T13,CAL,California,WND,Wind,4504,megawatthours
5266,2023-07-07T13,CAL,California,WND,Wind,4504,megawatthours
5267,2023-07-07T14,CAL,California,WND,Wind,4493,megawatthours
5268,2023-07-07T14,CAL,California,WND,Wind,4493,megawatthours
5269,2023-07-07T15,CAL,California,WND,Wind,4437,megawatthours
5270,2023-07-07T15,CAL,California,WND,Wind,4437,megawatthours
5271,2023-07-07T16,CAL,California,WND,Wind,4263,megawatthours
5272,2023-07-07T16,CAL,California,WND,Wind,4263,megawatthours
5273,2023-07-07T17,CAL,California,WND,Wind,3954,megawatthours
5274,2023-07-07T17,CAL,California,WND,Wind,3954,megawatthours
5275,2023-07-07T18,CAL,California,WND,Wind,3785,megawatthours
